1,'março',2017,'Valor','Doria atribui doações a altruísmo empresarial.',neutro
1,'março',2017,'Valor','Investimentos das estatais devem ter execução recorde.',neutro
1,'março',2017,'Valor','XP fica cada vez mais distante de suas origens.',neutro
1,'março',2017,'Globo','Fé da Mangueira leva Estandarte.',positivo
1,'março',2017,'Globo','MP vai exigir regras de segurança para alegorias.',neutro
1,'março',2017,'Globo','O carnaval de peito aberto dos blocos.',positivo
1,'março',2017,'Globo','Trump agora acena com legalização de imigrantes.',positivo
1,'março',2017,'Globo','Sem Padilha, Temer assume articulação de reformas.',neutro
1,'março',2017,'Globo','Conheça as mudanças na declaração do IR.',neutro
1,'março',2017,'Folha','Comissão rejeita pilares da nova Previdência.',neutro
1,'março',2017,'Folha','Propostas radicais têm chance política.',neutro
1,'março',2017,'Folha','Elio Gaspari: Presidente bate recorde em perda de colaboradores.',negativo
1,'março',2017,'Folha','Hélio Schwartsman: Puxadinho vira estratégia para evitar confrontos.',neutro
1,'março',2017,'Folha','No desempate, Tatuapé vence pela 1ª vez em SP.&nbsp;',positivo
1,'março',2017,'Folha','Trump pode desistir de expulsar ilegais sem crime grave.',positivo
17,'abril',2017,'Valor','Depoimentos aumentam cisão no PT.',positivo
17,'abril',2017,'Valor','Odebrecht ameaçou Dilma por proteção.',negativo
17,'abril',2017,'Valor','Moro deve julgar Temer após mandato.',negativo
17,'abril',2017,'Globo','Investigados no STF podem ter penas de até 22 anos.',negativo
17,'abril',2017,'Globo','"Padrinhos" da Odebrecht evitavam conflitos.',negativo
17,'abril',2017,'Globo','Erdogan vence sob contestação.',positivo
17,'abril',2017,'Globo','Ataque suicida matou 80 crianças.',positivo
17,'abril',2017,'Globo','Área do Planetário vai a leilão amanhã.',negativo
17,'abril',2017,'Globo','Prefeitura quer verticalizar favela.',negativo
17,'abril',2017,'Folha','Plebiscito dá superpoder ao presidente da Turquia.',neutro
17,'abril',2017,'Folha','Repasse ilícito da Odebrecht se manteve mesmo com Lava-Jato.',positivo
17,'abril',2017,'Folha','OAB pressiona STF a convocar juízes auxiliares para acelerar apuração.',negativo
17,'abril',2017,'Folha','Elmar Nascimento: Rezo todos os dias para não ter que cassar nenhum colega.',negativo
17,'abril',2017,'Folha','Embaixada do Brasil cria plano de fuga da Coreia.',neutro
17,'abril',2017,'Folha','Idade mínima da aposentadoria deve subir a cada 2 anos.',positivo
17,'abril',2017,'Folha','Nelson Barbosa: Corte de gastas ameaça retomada da economia.',neutro
17,'abril',2017,'Folha','Embaixada do Brasil cria plano de fuga da Coreia.',positivo
17,'abril',2017,'Estado','Maioria dos inquéritos abertos pelo Supremo investigará "achaques".',neutro
17,'abril',2017,'Estado','O eleitor paga a conta da propina.',negativo
17,'abril',2017,'Estado','Turquia aprova mais poderes para Erdogan em referendo.',positivo
17,'abril',2017,'Estado','Vice dos EUA vai a Seul tratar de crise.',positivo
17,'abril',2017,'Estado','PF indicia 63 suspeitos na Operação Carne Fraca.',negativo
17,'abril',2017,'Estado','Novatos reeditam polarização na Câmara',neutro
17,'abril',2017,'Estado','Reforma mantém privilégio de setores na Previdência.',positivo
17,'abril',2017,'Estado','"Efeito Uber" tira clientes de valet e estacionamentos.',neutro
17,'julho',2017,'Valor','Exportação de veículos tem impulso frágil.',negativo
17,'julho',2017,'Valor','Permuta entre Shell e Cosan na Comgás.',positivo
17,'julho',2017,'Valor','Novo impasse divide Oi, credores e Anatel.',negativo
17,'julho',2017,'Valor','China retalia países que pressionam por abertura.',negativo
17,'julho',2017,'Valor','Royalties da mineração vão aumentar.',positivo
17,'julho',2017,'Globo','Chineses planejam investir R$ 32 bi no Rio.',positivo
23,'dezembro',2016,'Valor','Supremo homologa delação da Odebrecht, mas mantém sigilo.',positivo
23,'dezembro',2016,'Valor','Contas inativas do FGTS devem injetar R$ 41 bi na economia.',positivo
23,'dezembro',2016,'Valor','Trump demite secretária que questionou veto.',negativo
23,'dezembro',2016,'Valor','Contas do govertno têm maior rombo da história.',negativo
23,'dezembro',2016,'Valor','Doria congela R$ 2,6 bi de Saúde e Educação.',negativo
23,'dezembro',2016,'Valor','Febre amarela: país tem 120 casos e investiga 623.',negativo
23,'dezembro',2016,'Folha','Pacote de Temer tenta agradar a trabalhadores e empresários.',positivo
23,'dezembro',2016,'Folha','Presidente afirma que não pensa em renunciar ao cargo.',neutro
23,'dezembro',2016,'Folha','Assad retoma Aleppo e obtém a maior vitória na guerra síria.',positivo
23,'dezembro',2016,'Folha','Odebrecht diz ter agido para manter influência de Lula.',neutro
23,'dezembro',2016,'Folha','Exército admite que militar foi infiltrado em ato contra o governo.',negativo
23,'dezembro',2016,'Estado','Temer libera saque total das contas inativas do FGTS.',positivo
23,'dezembro',2016,'Estado','Acordo terá força de lei na área trabalhista.',neutro
23,'dezembro',2016,'Estado','''Não tirarei o Padilha", diz Temer.',neutro
23,'dezembro',2016,'Estado','Cabral e mulher viajavam para o exterior três vezes por mês.',positivo
23,'dezembro',2016,'Estado','Odebrecht deu R$ 50 mi para eleição de Dilma, indicam EUA.',positivo
23,'dezembro',2016,'Globo','Reforma moderniza lei e dá mais poder a sindicatos.',positivo
23,'dezembro',2016,'Globo','EUA vão fiscalizar Odebrecht e Braskem.',positivo
23,'dezembro',2016,'Globo','Temer: ''Nunca caí de pinguela''.',positivo
23,'dezembro',2016,'Globo','Saque do FGTS não terá limite.',positivo
23,'dezembro',2016,'Globo','Violência no Rio: Assassinatos sobem 41,37%.',negativo
23,'agosto',2017,'Estado','Chico volta atual nas letras e clássico nas canções.',positivo
23,'agosto',2017,'Estado','Cena contemporânea chega a maioridade com peças de quatro países.',neutro
23,'agosto',2017,'Estado','Show marca amizade entre Rico Dalasam e Russo Passapusso.',positivo
23,'agosto',2017,'Estado','“Corpo Elétrico” fala sobre amor e liberdade sem fazer análises morais.',positivo
23,'agosto',2017,'Estado','As 30 melhores séries de todos os tempos segundo a Rolling Stone.',positivo
23,'agosto',2017,'Estado','Morgan Freeman receberá prêmio honorário do Sindicato dos Atores.',positivo
23,'agosto',2017,'Estado','BBC elege as 100 melhores comédias de todos os tempos.',positivo
23,'agosto',2017,'Estado','Festival de Brasília divulga programação da edição 2017.',neutro
23,'agosto',2017,'Estado','Morrissey volta com novo álbum, fiel às críticas políticas',positivo
23,'agosto',2017,'Estado','Taylor Swift anuncia novo álbum “Reputation”, uma semana após vitória na Justiça.',neutro
24,'julho',2017,'Globo','Batalhão da PM vira abrigo em tiroteio na Linha Vermelha.',negativo
25,'julho',2017,'Globo','Oposição ganha apoio em massa na Venezuela.',positivo
26,'julho',2017,'Globo','Fundo da Cedae é investigado.',negativo
27,'julho',2017,'Globo','Dilma gastou mais depois do mandato.',neutro
28,'julho',2017,'Folha','Teto a todo aposentado geraria R$ 50 bi por ano.',neutro
29,'julho',2017,'Folha','Temer usará reformas para se fortalecer contra denúncia.',neutro
30,'julho',2017,'Folha','Celso Souza Barros: Esquerda precisa viver sem a ideia de Lula no páreo.',neutro
31,'julho',2017,'Folha','Isabela, mulher de Odebrecht, vira personagem na carceragem da PF.',negativo
31,'dezembro',2016,'Valor','Atuação de Trump contraria empresas e afeta mercados.',negativo
31,'dezembro',2016,'Valor','Despesas da União tiveram aumento real.',neutro
31,'dezembro',2016,'Valor','Planalto teme vazamento aós homologações.',negativo
31,'dezembro',2016,'Valor','Eike é preso e empresas se explicam.',negativo
31,'dezembro',2016,'Valor','Chaim zaher recompra o sistema Pureri Domus.',neutro
31,'dezembro',2016,'Valor','Macri restringe imigração e causa polêmica.',negativo
31,'dezembro',2016,'Globo','Ao alcance da lei: Eike está em Bangu e deve delatar.',neutro
31,'dezembro',2016,'Globo','Confissões da Odebrecht já valem.',neutro
31,'dezembro',2016,'Globo','Canetadas de Trump deixam os EUA isolados.',negativo
31,'dezembro',2016,'Globo','Empresas e bolsas reagem a barreiras para imigrantes.',positivo
31,'dezembro',2016,'Folha','Cármen Lúcia quer sortear relatoria entre 5 ministros.',neutro
31,'dezembro',2016,'Folha','Hélio Schwartsman: Lava-Jato deve se converter no novo normal do país.',neutro
31,'dezembro',2016,'Folha','Govwerno teve déficit recorde de R$ 154,2 bi no ano passado.',negativo
31,'dezembro',2016,'Folha','Eike se entrega e indca que vai colaborar com investigações.',positivo
31,'dezembro',2016,'Folha','Decreto de Trump deflagra batalhas política e jurídica.',negativo
31,'dezembro',2016,'Folha','Ataque a mesquita no Canadá deixa ao menos seis mortos.',negativo
31,'dezembro',2016,'Folha','Em um mês, Doria prioriza centro de SP e zeladoria.',neutro
31,'dezembro',2016,'Estado','Supremo homologa delação da Odebrecht, mas mantém sigilo.',neutro
31,'dezembro',2016,'Estado','Contas inativas do FGTS devem injetar R$ 41 bi na economia.',positivo
31,'dezembro',2016,'Estado','Trump demite secretária que questionou veto.',negativo
31,'dezembro',2016,'Estado','Contas do govertno têm maior rombo da história.',negativo
31,'dezembro',2016,'Estado','Doria congela R$ 2,6 bi de Saúde e Educação.',negativo
31,'dezembro',2016,'Estado','Febre amarela: país tem 120 casos e investiga 623.',negativo
17,'julho',2017,'Folha','Fernando Haddad: PT e PSDB se mantiveram reféns do atraso.',negativo
17,'julho',2017,'Folha','Plebiscito na Venezuela atrai eleitores contra gestão Maduro.',negativo
17,'julho',2017,'Folha','Colômbia tenta convencer Cuba a mediar crise no país vizinho.',neutro
17,'julho',2017,'Folha','Atendimento a baleados dispara em hospital do Rio.',negativo
17,'julho',2017,'Estado','Dívida de inadimplentes supera em três vezes o salário.',negativo
17,'julho',2017,'Estado','Ferrogrão ganha um concorrente.',negativo
17,'julho',2017,'Estado','Marina: Candidatura hesitante.',positivo
